anchor_date,actual_snapshot_date,raw_symbol,canonical_symbol,format
2025-06-15,2025-06-16,INDUSINDBK.NS,INDUSINDBK.NS,udiff
2025-06-15,2025-06-16,BLUESTARCO.NS,BLUESTARCO.NS,udiff
2025-06-15,2025-06-16,HINDUNILVR.NS,HINDUNILVR.NS,udiff
2025-06-15,2025-06-16,FEDERALBNK.NS,FEDERALBNK.NS,udiff
2025-06-15,2025-06-16,RVNL.NS,RVNL.NS,udiff
2025-06-15,2025-06-16,ICICIPRULI.NS,ICICIPRULI.NS,udiff
2025-06-15,2025-06-16,NAUKRI.NS,NAUKRI.NS,udiff
2025-06-15,2025-06-16,ADANIGREEN.NS,ADANIGREEN.NS,udiff
2025-06-15,2025-06-16,BOSCHLTD.NS,BOSCHLTD.NS,udiff
2025-06-15,2025-06-16,EXIDEIND.NS,EXIDEIND.NS,udiff
2025-06-15,2025-06-16,TATACHEM.NS,TATACHEM.NS,udiff
2025-06-15,2025-06-16,DMART.NS,DMART.NS,udiff
2025-06-15,2025-06-16,PAYTM.NS,PAYTM.NS,udiff
2025-06-15,2025-06-16,ADANIPORTS.NS,ADANIPORTS.NS,udiff
2025-06-15,2025-06-16,HINDCOPPER.NS,HINDCOPPER.NS,udiff
2025-06-15,2025-06-16,LAURUSLABS.NS,LAURUSLABS.NS,udiff
2025-06-15,2025-06-16,POWERGRID.NS,POWERGRID.NS,udiff
2025-06-15,2025-06-16,BANKBARODA.NS,BANKBARODA.NS,udiff
2025-06-15,2025-06-16,M&MFIN.NS,M&MFIN.NS,udiff
2025-06-15,2025-06-16,PETRONET.NS,PETRONET.NS,udiff
2025-06-15,2025-06-16,ONGC.NS,ONGC.NS,udiff
2025-06-15,2025-06-16,NESTLEIND.NS,NESTLEIND.NS,udiff
2025-06-15,2025-06-16,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,udiff
2025-06-15,2025-06-16,AARTIIND.NS,AARTIIND.NS,udiff
2025-06-15,2025-06-16,POONAWALLA.NS,POONAWALLA.NS,udiff
2025-06-15,2025-06-16,ZYDUSLIFE.NS,ZYDUSLIFE.NS,udiff
2025-06-15,2025-06-16,OIL.NS,OIL.NS,udiff
2025-06-15,2025-06-16,NHPC.NS,NHPC.NS,udiff
2025-06-15,2025-06-16,CONCOR.NS,CONCOR.NS,udiff
2025-06-15,2025-06-16,HINDZINC.NS,HINDZINC.NS,udiff
2025-06-15,2025-06-16,LTIM.NS,LTIM.NS,udiff
2025-06-15,2025-06-16,BRITANNIA.NS,BRITANNIA.NS,udiff
2025-06-15,2025-06-16,DELHIVERY.NS,DELHIVERY.NS,udiff
2025-06-15,2025-06-16,APLAPOLLO.NS,APLAPOLLO.NS,udiff
2025-06-15,2025-06-16,SUPREMEIND.NS,SUPREMEIND.NS,udiff
2025-06-15,2025-06-16,NMDC.NS,NMDC.NS,udiff
2025-06-15,2025-06-16,MOTHERSON.NS,MOTHERSON.NS,udiff
2025-06-15,2025-06-16,SIEMENS.NS,SIEMENS.NS,udiff
2025-06-15,2025-06-16,BANKINDIA.NS,BANKINDIA.NS,udiff
2025-06-15,2025-06-16,HUDCO.NS,HUDCO.NS,udiff
2025-06-15,2025-06-16,BALKRISIND.NS,BALKRISIND.NS,udiff
2025-06-15,2025-06-16,KEI.NS,KEI.NS,udiff
2025-06-15,2025-06-16,PIIND.NS,PIIND.NS,udiff
2025-06-15,2025-06-16,KOTAKBANK.NS,KOTAKBANK.NS,udiff
2025-06-15,2025-06-16,IEX.NS,IEX.NS,udiff
2025-06-15,2025-06-16,ALKEM.NS,ALKEM.NS,udiff
2025-06-15,2025-06-16,NBCC.NS,NBCC.NS,udiff
2025-06-15,2025-06-16,PPLPHARMA.NS,PPLPHARMA.NS,udiff
2025-06-15,2025-06-16,CESC.NS,CESC.NS,udiff
2025-06-15,2025-06-16,NCC.NS,NCC.NS,udiff
2025-06-15,2025-06-16,VOLTAS.NS,VOLTAS.NS,udiff
2025-06-15,2025-06-16,INDUSTOWER.NS,INDUSTOWER.NS,udiff
2025-06-15,2025-06-16,UNOMINDA.NS,UNOMINDA.NS,udiff
2025-06-15,2025-06-16,RECLTD.NS,RECLTD.NS,udiff
2025-06-15,2025-06-16,SUNPHARMA.NS,SUNPHARMA.NS,udiff
2025-06-15,2025-06-16,ANGELONE.NS,ANGELONE.NS,udiff
2025-06-15,2025-06-16,TATASTEEL.NS,TATASTEEL.NS,udiff
2025-06-15,2025-06-16,HINDALCO.NS,HINDALCO.NS,udiff
2025-06-15,2025-06-16,TORNTPHARM.NS,TORNTPHARM.NS,udiff
2025-06-15,2025-06-16,TATAPOWER.NS,TATAPOWER.NS,udiff
2025-06-15,2025-06-16,SBILIFE.NS,SBILIFE.NS,udiff
2025-06-15,2025-06-16,UNITDSPR.NS,UNITDSPR.NS,udiff
2025-06-15,2025-06-16,CYIENT.NS,CYIENT.NS,udiff
2025-06-15,2025-06-16,BEL.NS,BEL.NS,udiff
2025-06-15,2025-06-16,SHRIRAMFIN.NS,SHRIRAMFIN.NS,udiff
2025-06-15,2025-06-16,BDL.NS,BDL.NS,udiff
2025-06-15,2025-06-16,NATIONALUM.NS,NATIONALUM.NS,udiff
2025-06-15,2025-06-16,IRCTC.NS,IRCTC.NS,udiff
2025-06-15,2025-06-16,HAL.NS,HAL.NS,udiff
2025-06-15,2025-06-16,GRANULES.NS,GRANULES.NS,udiff
2025-06-15,2025-06-16,GLENMARK.NS,GLENMARK.NS,udiff
2025-06-15,2025-06-16,PATANJALI.NS,PATANJALI.NS,udiff
2025-06-15,2025-06-16,JIOFIN.NS,JIOFIN.NS,udiff
2025-06-15,2025-06-16,KAYNES.NS,KAYNES.NS,udiff
2025-06-15,2025-06-16,BHARTIARTL.NS,BHARTIARTL.NS,udiff
2025-06-15,2025-06-16,TATACOMM.NS,TATACOMM.NS,udiff
2025-06-15,2025-06-16,COFORGE.NS,COFORGE.NS,udiff
2025-06-15,2025-06-16,ABB.NS,ABB.NS,udiff
2025-06-15,2025-06-16,HAVELLS.NS,HAVELLS.NS,udiff
2025-06-15,2025-06-16,LICI.NS,LICI.NS,udiff
2025-06-15,2025-06-16,CHOLAFIN.NS,CHOLAFIN.NS,udiff
2025-06-15,2025-06-16,AUROPHARMA.NS,AUROPHARMA.NS,udiff
2025-06-15,2025-06-16,ADANIENSOL.NS,ADANIENSOL.NS,udiff
2025-06-15,2025-06-16,AUBANK.NS,AUBANK.NS,udiff
2025-06-15,2025-06-16,CIPLA.NS,CIPLA.NS,udiff
2025-06-15,2025-06-16,CANBK.NS,CANBK.NS,udiff
2025-06-15,2025-06-16,MARUTI.NS,MARUTI.NS,udiff
2025-06-15,2025-06-16,OFSS.NS,OFSS.NS,udiff
2025-06-15,2025-06-16,MGL.NS,MGL.NS,udiff
2025-06-15,2025-06-16,BAJAJFINSV.NS,BAJAJFINSV.NS,udiff
2025-06-15,2025-06-16,LICHSGFIN.NS,LICHSGFIN.NS,udiff
2025-06-15,2025-06-16,GRASIM.NS,GRASIM.NS,udiff
2025-06-15,2025-06-16,UPL.NS,UPL.NS,udiff
2025-06-15,2025-06-16,HCLTECH.NS,HCLTECH.NS,udiff
2025-06-15,2025-06-16,PAGEIND.NS,PAGEIND.NS,udiff
2025-06-15,2025-06-16,BIOCON.NS,BIOCON.NS,udiff
2025-06-15,2025-06-16,DIVISLAB.NS,DIVISLAB.NS,udiff
2025-06-15,2025-06-16,LT.NS,LT.NS,udiff
2025-06-15,2025-06-16,ASHOKLEY.NS,ASHOKLEY.NS,udiff
2025-06-15,2025-06-16,DLF.NS,DLF.NS,udiff
2025-06-15,2025-06-16,PNBHOUSING.NS,PNBHOUSING.NS,udiff
2025-06-15,2025-06-16,IIFL.NS,IIFL.NS,udiff
2025-06-15,2025-06-16,TATAMOTORS.NS,TMPV.NS,udiff
2025-06-15,2025-06-16,UNIONBANK.NS,UNIONBANK.NS,udiff
2025-06-15,2025-06-16,PHOENIXLTD.NS,PHOENIXLTD.NS,udiff
2025-06-15,2025-06-16,MPHASIS.NS,MPHASIS.NS,udiff
2025-06-15,2025-06-16,BSOFT.NS,BSOFT.NS,udiff
2025-06-15,2025-06-16,GODREJCP.NS,GODREJCP.NS,udiff
2025-06-15,2025-06-16,BPCL.NS,BPCL.NS,udiff
2025-06-15,2025-06-16,IGL.NS,IGL.NS,udiff
2025-06-15,2025-06-16,ASTRAL.NS,ASTRAL.NS,udiff
2025-06-15,2025-06-16,NYKAA.NS,NYKAA.NS,udiff
2025-06-15,2025-06-16,TATAELXSI.NS,TATAELXSI.NS,udiff
2025-06-15,2025-06-16,AMBUJACEM.NS,AMBUJACEM.NS,udiff
2025-06-15,2025-06-16,PERSISTENT.NS,PERSISTENT.NS,udiff
2025-06-15,2025-06-16,WIPRO.NS,WIPRO.NS,udiff
2025-06-15,2025-06-16,MARICO.NS,MARICO.NS,udiff
2025-06-15,2025-06-16,HINDPETRO.NS,HINDPETRO.NS,udiff
2025-06-15,2025-06-16,ADANIENT.NS,ADANIENT.NS,udiff
2025-06-15,2025-06-16,MAZDOCK.NS,MAZDOCK.NS,udiff
2025-06-15,2025-06-16,SHREECEM.NS,SHREECEM.NS,udiff
2025-06-15,2025-06-16,SYNGENE.NS,SYNGENE.NS,udiff
2025-06-15,2025-06-16,JINDALSTEL.NS,JINDALSTEL.NS,udiff
2025-06-15,2025-06-16,APOLLOHOSP.NS,APOLLOHOSP.NS,udiff
2025-06-15,2025-06-16,IDEA.NS,IDEA.NS,udiff
2025-06-15,2025-06-16,HDFCAMC.NS,HDFCAMC.NS,udiff
2025-06-15,2025-06-16,CAMS.NS,CAMS.NS,udiff
2025-06-15,2025-06-16,IDFCFIRSTB.NS,IDFCFIRSTB.NS,udiff
2025-06-15,2025-06-16,MFSL.NS,MFSL.NS,udiff
2025-06-15,2025-06-16,CUMMINSIND.NS,CUMMINSIND.NS,udiff
2025-06-15,2025-06-16,GAIL.NS,GAIL.NS,udiff
2025-06-15,2025-06-16,HFCL.NS,HFCL.NS,udiff
2025-06-15,2025-06-16,ICICIBANK.NS,ICICIBANK.NS,udiff
2025-06-15,2025-06-16,GMRAIRPORT.NS,GMRAIRPORT.NS,udiff
2025-06-15,2025-06-16,CHAMBLFERT.NS,CHAMBLFERT.NS,udiff
2025-06-15,2025-06-16,JUBLFOOD.NS,JUBLFOOD.NS,udiff
2025-06-15,2025-06-16,ICICIGI.NS,ICICIGI.NS,udiff
2025-06-15,2025-06-16,FORTIS.NS,FORTIS.NS,udiff
2025-06-15,2025-06-16,SRF.NS,SRF.NS,udiff
2025-06-15,2025-06-16,POLYCAB.NS,POLYCAB.NS,udiff
2025-06-15,2025-06-16,TITAN.NS,TITAN.NS,udiff
2025-06-15,2025-06-16,DABUR.NS,DABUR.NS,udiff
2025-06-15,2025-06-16,TORNTPOWER.NS,TORNTPOWER.NS,udiff
2025-06-15,2025-06-16,RBLBANK.NS,RBLBANK.NS,udiff
2025-06-15,2025-06-16,ATGL.NS,ATGL.NS,udiff
2025-06-15,2025-06-16,TATATECH.NS,TATATECH.NS,udiff
2025-06-15,2025-06-16,TITAGARH.NS,TITAGARH.NS,udiff
2025-06-15,2025-06-16,EICHERMOT.NS,EICHERMOT.NS,udiff
2025-06-15,2025-06-16,DIXON.NS,DIXON.NS,udiff
2025-06-15,2025-06-16,ASIANPAINT.NS,ASIANPAINT.NS,udiff
2025-06-15,2025-06-16,HDFCBANK.NS,HDFCBANK.NS,udiff
2025-06-15,2025-06-16,NTPC.NS,NTPC.NS,udiff
2025-06-15,2025-06-16,HEROMOTOCO.NS,HEROMOTOCO.NS,udiff
2025-06-15,2025-06-16,IRFC.NS,IRFC.NS,udiff
2025-06-15,2025-06-16,TCS.NS,TCS.NS,udiff
2025-06-15,2025-06-16,TECHM.NS,TECHM.NS,udiff
2025-06-15,2025-06-16,BHARATFORG.NS,BHARATFORG.NS,udiff
2025-06-15,2025-06-16,MCX.NS,MCX.NS,udiff
2025-06-15,2025-06-16,ABCAPITAL.NS,ABCAPITAL.NS,udiff
2025-06-15,2025-06-16,MUTHOOTFIN.NS,MUTHOOTFIN.NS,udiff
2025-06-15,2025-06-16,INOXWIND.NS,INOXWIND.NS,udiff
2026-09-18,2026-09-18,POLICYBZR.NS,POLICYBZR.NS,udiff
2026-09-18,2026-09-18,DRREDDY.NS,DRREDDY.NS,udiff
2026-09-18,2026-09-18,KPITTECH.NS,KPITTECH.NS,udiff
2026-09-18,2026-09-18,RELIANCE.NS,RELIANCE.NS,udiff
2026-09-18,2026-09-18,IOC.NS,IOC.NS,udiff
2026-09-18,2026-09-18,GODREJPROP.NS,GODREJPROP.NS,udiff
2026-09-18,2026-09-18,MANKIND.NS,MANKIND.NS,udiff
2026-09-18,2026-09-18,BANDHANBNK.NS,BANDHANBNK.NS,udiff
2026-09-18,2026-09-18,VMM.NS,VMM.NS,udiff
2026-09-18,2026-09-18,PRESTIGE.NS,PRESTIGE.NS,udiff
2026-09-18,2026-09-18,CGPOWER.NS,CGPOWER.NS,udiff
2026-09-18,2026-09-18,SBICARD.NS,SBICARD.NS,udiff
2026-09-18,2026-09-18,BSE.NS,BSE.NS,udiff
2026-09-18,2026-09-18,IREDA.NS,IREDA.NS,udiff
2026-09-18,2026-09-18,INFY.NS,INFY.NS,udiff
2026-09-18,2026-09-18,CDSL.NS,CDSL.NS,udiff
2026-09-18,2026-09-18,HDFCLIFE.NS,HDFCLIFE.NS,udiff
2026-09-18,2026-09-18,MAXHEALTH.NS,MAXHEALTH.NS,udiff
2026-09-18,2026-09-18,SONACOMS.NS,SONACOMS.NS,udiff
2026-09-18,2026-09-18,INDIGO.NS,INDIGO.NS,udiff
2026-09-18,2026-09-18,INDIANB.NS,INDIANB.NS,udiff
2026-09-18,2026-09-18,TRENT.NS,TRENT.NS,udiff
2026-09-18,2026-09-18,ITC.NS,ITC.NS,udiff
2026-09-18,2026-09-18,OBEROIRLTY.NS,OBEROIRLTY.NS,udiff
2026-09-18,2026-09-18,PIDILITIND.NS,PIDILITIND.NS,udiff
2026-09-18,2026-09-18,JSWSTEEL.NS,JSWSTEEL.NS,udiff
2026-09-18,2026-09-18,PNB.NS,PNB.NS,udiff
2026-09-18,2026-09-18,TVSMOTOR.NS,TVSMOTOR.NS,udiff
2026-09-18,2026-09-18,M&M.NS,M&M.NS,udiff
2026-09-18,2026-09-18,TIINDIA.NS,TIINDIA.NS,udiff
2026-09-18,2026-09-18,MANAPPURAM.NS,MANAPPURAM.NS,udiff
2026-09-18,2026-09-18,LUPIN.NS,LUPIN.NS,udiff
2026-09-18,2026-09-18,BAJFINANCE.NS,BAJFINANCE.NS,udiff
2026-09-18,2026-09-18,CROMPTON.NS,CROMPTON.NS,udiff
2026-09-18,2026-09-18,ULTRACEMCO.NS,ULTRACEMCO.NS,udiff
2026-09-18,2026-09-18,SUZLON.NS,SUZLON.NS,udiff
2026-09-18,2026-09-18,GODFRYPHLP.NS,GODFRYPHLP.NS,udiff
2026-09-18,2026-09-18,ETERNAL.NS,ETERNAL.NS,udiff
2026-09-18,2026-09-18,LODHA.NS,LODHA.NS,udiff
2026-09-18,2026-09-18,JSWENERGY.NS,JSWENERGY.NS,udiff
2026-09-18,2026-09-18,PFC.NS,PFC.NS,udiff
2026-09-18,2026-09-18,AXISBANK.NS,AXISBANK.NS,udiff
2026-09-18,2026-09-18,SBIN.NS,SBIN.NS,udiff
2026-09-18,2026-09-18,KALYANKJIL.NS,KALYANKJIL.NS,udiff
2026-09-18,2026-09-18,LTF.NS,LTF.NS,udiff
2026-09-18,2026-09-18,YESBANK.NS,YESBANK.NS,udiff
2026-09-18,2026-09-18,COALINDIA.NS,COALINDIA.NS,udiff
2026-09-18,2026-09-18,SOLARINDS.NS,SOLARINDS.NS,udiff
2026-09-18,2026-09-18,BHEL.NS,BHEL.NS,udiff
2026-09-18,2026-09-18,SAIL.NS,SAIL.NS,udiff
2026-09-18,2026-09-18,VEDL.NS,VEDL.NS,udiff
2026-09-18,2026-09-18,VBL.NS,VBL.NS,udiff
2026-09-18,2026-09-18,INDHOTEL.NS,INDHOTEL.NS,udiff
2026-09-18,2026-09-18,TATACONSUM.NS,TATACONSUM.NS,udiff
2026-09-18,2026-09-18,COLPAL.NS,COLPAL.NS,udiff
2026-09-18,2026-09-18,INDUSINDBK.NS,INDUSINDBK.NS,udiff
2026-09-18,2026-09-18,TMPV.NS,TMPV.NS,udiff
2026-09-18,2026-09-18,BLUESTARCO.NS,BLUESTARCO.NS,udiff
2026-09-18,2026-09-18,HINDUNILVR.NS,HINDUNILVR.NS,udiff
2026-09-18,2026-09-18,FEDERALBNK.NS,FEDERALBNK.NS,udiff
2026-09-18,2026-09-18,RVNL.NS,RVNL.NS,udiff
2026-09-18,2026-09-18,ICICIPRULI.NS,ICICIPRULI.NS,udiff
2026-09-18,2026-09-18,NAUKRI.NS,NAUKRI.NS,udiff
2026-09-18,2026-09-18,ADANIGREEN.NS,ADANIGREEN.NS,udiff
2026-09-18,2026-09-18,BOSCHLTD.NS,BOSCHLTD.NS,udiff
2026-09-18,2026-09-18,DMART.NS,DMART.NS,udiff
2026-09-18,2026-09-18,PAYTM.NS,PAYTM.NS,udiff
2026-09-18,2026-09-18,ADANIPORTS.NS,ADANIPORTS.NS,udiff
2026-09-18,2026-09-18,360ONE.NS,360ONE.NS,udiff
2026-09-18,2026-09-18,RADICO.NS,RADICO.NS,udiff
2026-09-18,2026-09-18,LAURUSLABS.NS,LAURUSLABS.NS,udiff
2026-09-18,2026-09-18,POWERGRID.NS,POWERGRID.NS,udiff
2026-09-18,2026-09-18,BANKBARODA.NS,BANKBARODA.NS,udiff
2026-09-18,2026-09-18,PETRONET.NS,PETRONET.NS,udiff
2026-09-18,2026-09-18,ONGC.NS,ONGC.NS,udiff
2026-09-18,2026-09-18,NESTLEIND.NS,NESTLEIND.NS,udiff
2026-09-18,2026-09-18,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,udiff
2026-09-18,2026-09-18,ZYDUSLIFE.NS,ZYDUSLIFE.NS,udiff
2026-09-18,2026-09-18,NAM-INDIA.NS,NAM-INDIA.NS,udiff
2026-09-18,2026-09-18,ADANIPOWER.NS,ADANIPOWER.NS,udiff
2026-09-18,2026-09-18,OIL.NS,OIL.NS,udiff
2026-09-18,2026-09-18,NHPC.NS,NHPC.NS,udiff
2026-09-18,2026-09-18,CONCOR.NS,CONCOR.NS,udiff
2026-09-18,2026-09-18,HINDZINC.NS,HINDZINC.NS,udiff
2026-09-18,2026-09-18,MAHABANK.NS,MAHABANK.NS,udiff
2026-09-18,2026-09-18,BRITANNIA.NS,BRITANNIA.NS,udiff
2026-09-18,2026-09-18,DELHIVERY.NS,DELHIVERY.NS,udiff
2026-09-18,2026-09-18,APLAPOLLO.NS,APLAPOLLO.NS,udiff
2026-09-18,2026-09-18,SUPREMEIND.NS,SUPREMEIND.NS,udiff
2026-09-18,2026-09-18,NMDC.NS,NMDC.NS,udiff
2026-09-18,2026-09-18,MOTHERSON.NS,MOTHERSON.NS,udiff
2026-09-18,2026-09-18,SIEMENS.NS,SIEMENS.NS,udiff
2026-09-18,2026-09-18,BANKINDIA.NS,BANKINDIA.NS,udiff
2026-09-18,2026-09-18,KEI.NS,KEI.NS,udiff
2026-09-18,2026-09-18,PIIND.NS,PIIND.NS,udiff
2026-09-18,2026-09-18,KOTAKBANK.NS,KOTAKBANK.NS,udiff
2026-09-18,2026-09-18,IEX.NS,IEX.NS,udiff
2026-09-18,2026-09-18,ALKEM.NS,ALKEM.NS,udiff
2026-09-18,2026-09-18,NBCC.NS,NBCC.NS,udiff
2026-09-18,2026-09-18,LTM.NS,LTM.NS,udiff
2026-09-18,2026-09-18,VOLTAS.NS,VOLTAS.NS,udiff
2026-09-18,2026-09-18,INDUSTOWER.NS,INDUSTOWER.NS,udiff
2026-09-18,2026-09-18,UNOMINDA.NS,UNOMINDA.NS,udiff
2026-09-18,2026-09-18,RECLTD.NS,RECLTD.NS,udiff
2026-09-18,2026-09-18,SUNPHARMA.NS,SUNPHARMA.NS,udiff
2026-09-18,2026-09-18,ANGELONE.NS,ANGELONE.NS,udiff
2026-09-18,2026-09-18,TATASTEEL.NS,TATASTEEL.NS,udiff
2026-09-18,2026-09-18,HINDALCO.NS,HINDALCO.NS,udiff
2026-09-18,2026-09-18,TORNTPHARM.NS,TORNTPHARM.NS,udiff
2026-09-18,2026-09-18,TATAPOWER.NS,TATAPOWER.NS,udiff
2026-09-18,2026-09-18,SBILIFE.NS,SBILIFE.NS,udiff
2026-09-18,2026-09-18,UNITDSPR.NS,UNITDSPR.NS,udiff
2026-09-18,2026-09-18,BEL.NS,BEL.NS,udiff
2026-09-18,2026-09-18,SHRIRAMFIN.NS,SHRIRAMFIN.NS,udiff
2026-09-18,2026-09-18,BDL.NS,BDL.NS,udiff
2026-09-18,2026-09-18,NATIONALUM.NS,NATIONALUM.NS,udiff
2026-09-18,2026-09-18,HAL.NS,HAL.NS,udiff
2026-09-18,2026-09-18,GVT&D.NS,GVT&D.NS,udiff
2026-09-18,2026-09-18,COCHINSHIP.NS,COCHINSHIP.NS,udiff
2026-09-18,2026-09-18,PATANJALI.NS,PATANJALI.NS,udiff
2026-09-18,2026-09-18,JIOFIN.NS,JIOFIN.NS,udiff
2026-09-18,2026-09-18,KAYNES.NS,KAYNES.NS,udiff
2026-09-18,2026-09-18,GLENMARK.NS,GLENMARK.NS,udiff
2026-09-18,2026-09-18,BHARTIARTL.NS,BHARTIARTL.NS,udiff
2026-09-18,2026-09-18,PREMIERENE.NS,PREMIERENE.NS,udiff
2026-09-18,2026-09-18,COFORGE.NS,COFORGE.NS,udiff
2026-09-18,2026-09-18,ABB.NS,ABB.NS,udiff
2026-09-18,2026-09-18,HAVELLS.NS,HAVELLS.NS,udiff
2026-09-18,2026-09-18,WAAREEENER.NS,WAAREEENER.NS,udiff
2026-09-18,2026-09-18,FORCEMOT.NS,FORCEMOT.NS,udiff
2026-09-18,2026-09-18,LICI.NS,LICI.NS,udiff
2026-09-18,2026-09-18,CHOLAFIN.NS,CHOLAFIN.NS,udiff
2026-09-18,2026-09-18,AUROPHARMA.NS,AUROPHARMA.NS,udiff
2026-09-18,2026-09-18,ADANIENSOL.NS,ADANIENSOL.NS,udiff
2026-09-18,2026-09-18,POWERINDIA.NS,POWERINDIA.NS,udiff
2026-09-18,2026-09-18,CIPLA.NS,CIPLA.NS,udiff
2026-09-18,2026-09-18,AUBANK.NS,AUBANK.NS,udiff
2026-09-18,2026-09-18,CANBK.NS,CANBK.NS,udiff
2026-09-18,2026-09-18,MARUTI.NS,MARUTI.NS,udiff
2026-09-18,2026-09-18,OFSS.NS,OFSS.NS,udiff
2026-09-18,2026-09-18,LICHSGFIN.NS,LICHSGFIN.NS,udiff
2026-09-18,2026-09-18,BAJAJFINSV.NS,BAJAJFINSV.NS,udiff
2026-09-18,2026-09-18,HYUNDAI.NS,HYUNDAI.NS,udiff
2026-09-18,2026-09-18,GRASIM.NS,GRASIM.NS,udiff
2026-09-18,2026-09-18,UPL.NS,UPL.NS,udiff
2026-09-18,2026-09-18,HCLTECH.NS,HCLTECH.NS,udiff
2026-09-18,2026-09-18,PAGEIND.NS,PAGEIND.NS,udiff
2026-09-18,2026-09-18,BIOCON.NS,BIOCON.NS,udiff
2026-09-18,2026-09-18,DIVISLAB.NS,DIVISLAB.NS,udiff
2026-09-18,2026-09-18,PGEL.NS,PGEL.NS,udiff
2026-09-18,2026-09-18,LT.NS,LT.NS,udiff
2026-09-18,2026-09-18,ASHOKLEY.NS,ASHOKLEY.NS,udiff
2026-09-18,2026-09-18,KFINTECH.NS,KFINTECH.NS,udiff
2026-09-18,2026-09-18,AMBER.NS,AMBER.NS,udiff
2026-09-18,2026-09-18,DLF.NS,DLF.NS,udiff
2026-09-18,2026-09-18,PNBHOUSING.NS,PNBHOUSING.NS,udiff
2026-09-18,2026-09-18,UNIONBANK.NS,UNIONBANK.NS,udiff
2026-09-18,2026-09-18,PHOENIXLTD.NS,PHOENIXLTD.NS,udiff
2026-09-18,2026-09-18,MPHASIS.NS,MPHASIS.NS,udiff
2026-09-18,2026-09-18,GODREJCP.NS,GODREJCP.NS,udiff
2026-09-18,2026-09-18,BPCL.NS,BPCL.NS,udiff
2026-09-18,2026-09-18,ASTRAL.NS,ASTRAL.NS,udiff
2026-09-18,2026-09-18,NYKAA.NS,NYKAA.NS,udiff
2026-09-18,2026-09-18,MOTILALOFS.NS,MOTILALOFS.NS,udiff
2026-09-18,2026-09-18,TATAELXSI.NS,TATAELXSI.NS,udiff
2026-09-18,2026-09-18,AMBUJACEM.NS,AMBUJACEM.NS,udiff
2026-09-18,2026-09-18,PERSISTENT.NS,PERSISTENT.NS,udiff
2026-09-18,2026-09-18,WIPRO.NS,WIPRO.NS,udiff
2026-09-18,2026-09-18,MARICO.NS,MARICO.NS,udiff
2026-09-18,2026-09-18,HINDPETRO.NS,HINDPETRO.NS,udiff
2026-09-18,2026-09-18,ADANIENT.NS,ADANIENT.NS,udiff
2026-09-18,2026-09-18,MAZDOCK.NS,MAZDOCK.NS,udiff
2026-09-18,2026-09-18,SHREECEM.NS,SHREECEM.NS,udiff
2026-09-18,2026-09-18,JINDALSTEL.NS,JINDALSTEL.NS,udiff
2026-09-18,2026-09-18,APOLLOHOSP.NS,APOLLOHOSP.NS,udiff
2026-09-18,2026-09-18,IDEA.NS,IDEA.NS,udiff
2026-09-18,2026-09-18,HDFCAMC.NS,HDFCAMC.NS,udiff
2026-09-18,2026-09-18,CAMS.NS,CAMS.NS,udiff
2026-09-18,2026-09-18,IDFCFIRSTB.NS,IDFCFIRSTB.NS,udiff
2026-09-18,2026-09-18,MFSL.NS,MFSL.NS,udiff
2026-09-18,2026-09-18,CUMMINSIND.NS,CUMMINSIND.NS,udiff
2026-09-18,2026-09-18,GAIL.NS,GAIL.NS,udiff
2026-09-18,2026-09-18,ICICIBANK.NS,ICICIBANK.NS,udiff
2026-09-18,2026-09-18,GMRAIRPORT.NS,GMRAIRPORT.NS,udiff
2026-09-18,2026-09-18,JUBLFOOD.NS,JUBLFOOD.NS,udiff
2026-09-18,2026-09-18,ICICIGI.NS,ICICIGI.NS,udiff
2026-09-18,2026-09-18,FORTIS.NS,FORTIS.NS,udiff
2026-09-18,2026-09-18,SRF.NS,SRF.NS,udiff
2026-09-18,2026-09-18,SWIGGY.NS,SWIGGY.NS,udiff
2026-09-18,2026-09-18,POLYCAB.NS,POLYCAB.NS,udiff
2026-09-18,2026-09-18,TITAN.NS,TITAN.NS,udiff
2026-09-18,2026-09-18,DABUR.NS,DABUR.NS,udiff
2026-09-18,2026-09-18,RBLBANK.NS,RBLBANK.NS,udiff
2026-09-18,2026-09-18,BAJAJHLDNG.NS,BAJAJHLDNG.NS,udiff
2026-09-18,2026-09-18,SAGILITY.NS,SAGILITY.NS,udiff
2026-09-18,2026-09-18,DIXON.NS,DIXON.NS,udiff
2026-09-18,2026-09-18,EICHERMOT.NS,EICHERMOT.NS,udiff
2026-09-18,2026-09-18,ASIANPAINT.NS,ASIANPAINT.NS,udiff
2026-09-18,2026-09-18,HDFCBANK.NS,HDFCBANK.NS,udiff
2026-09-18,2026-09-18,NTPC.NS,NTPC.NS,udiff
2026-09-18,2026-09-18,HEROMOTOCO.NS,HEROMOTOCO.NS,udiff
2026-09-18,2026-09-18,IRFC.NS,IRFC.NS,udiff
2026-09-18,2026-09-18,TCS.NS,TCS.NS,udiff
2026-09-18,2026-09-18,TECHM.NS,TECHM.NS,udiff
2026-09-18,2026-09-18,BHARATFORG.NS,BHARATFORG.NS,udiff
2026-09-18,2026-09-18,MCX.NS,MCX.NS,udiff
2026-09-18,2026-09-18,ABCAPITAL.NS,ABCAPITAL.NS,udiff
